PRENOTAZIONE_MUDE|PRENOTAZIONE_DATA|CONF_PRENOTAZIONE_MUDE|CONF_PRENOTAZIONE_DATA|RICHIESTA_MUDE|DESC_STATO_ISTANZA|RICHIESTA_DATA|RICHIESTA_COMUNE|LIVELLO_OPERATIVO|TIPO_INTERVENTO|CONTIENE_RURALE_STRUMENTALE|CONCESSIONE_CUP|CONCESSIONE_DATA|SAL_ZERO_MUDE|SAL_ZERO_DATA|SAL_INIZIALE_MUDE|SAL_INIZIALE_DATA|SAL_INT_1_MUDE|SAL_INT_1_DATA|SAL_INT_2_MUDE|SAL_INT_2_DATA|SAL_FINALE_MUDE|SAL_FINALE_DATA|SOL_UNICA_MUDE|SOL_UNICA_DATA|FINE_LAVORI_DATA|GEO_LON|GEO_LAT|GEO_CON
0803602200000161562013|15/01/2014|||0803602200000454512015|ACCETTATA DA PA|16/02/2015|MIRANDOLA|E2|DIRETTO|S|I85C15001260001|22/09/2015|0803602200000709292015|19/11/2015|0803602200000813002016|07/04/2016|0803602200000851712016|01/06/2016||||||||11,0610890663017|44,9238955404582|0
0803602200000128642013|29/11/2013|||0803602200000455782015|ACCETTATA DA PA|06/02/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001450008|16/10/2015|0803602200000718512015|01/12/2015||||||||||||11,0650457426013|44,8858820267056|0,167
0803602200000197352014|07/02/2014|||0803602200000456532015|ACCETTATA DA PA|25/03/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15000940008|03/07/2015|0803602200000681862015|13/10/2015|0803602200000832812016|06/05/2016|0803602200000866122016|27/06/2016||||||||11,06856350605|44,8892323739163|0
||||0803602200000458712015|ACCETTATA DA PA|12/05/2015|MIRANDOLA|E3|ORGANIZZATO|NO|I85C15001460008|19/10/2015|0803602200000770222016|19/02/2016||||||||||||11,0697948963267|44,8851091141535|0,125
0803602200000275922014|08/05/2014|||0803602200000460042015|ACCETTATA DA PA|23/02/2015|MIRANDOLA|E2|DIRETTO|S|I85C15000850008|09/06/2015|0803602200000821292016|19/04/2016||||||||||||11,207072632549|44,9282121686779|0
0803602200000275882014|08/05/2014|||0803602200000460152015|ACCETTATA DA PA|03/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15000930001|01/07/2015|0803602200000821302016|19/04/2016||||||||||||11,1636152479895|44,9217595252721|0
0803602200000275652014|08/05/2014|||0803602200000460202015|ACCETTATA DA PA|06/04/2016|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000199822014|10/02/2014|||0803602200000460352015|ACCETTATA DA PA|20/04/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001210008|07/09/2015|0803602200000668692015|29/09/2015||||||||||||11,1654135679148|44,8741237575574|0
0803602200000167222014|17/01/2014|||0803602200000460722015|ACCETTATA DA PA|18/03/2015|MIRANDOLA|E2|DIRETTO|S|I85C15001160001|24/08/2015|0803602200000760012016|04/02/2016|0803602200000832822016|09/05/2016|0803602200000856932016|15/06/2016||||||||11,0376532938333|44,8506854354123|0
0803602200000187682014|15/03/2014|||0803602200000463272015|ACCETTATA DA PA|12/03/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000175982014|23/01/2014|||0803602200000463632015|ACCETTATA DA PA|16/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001500001|02/11/2015|0803602200000700762015|09/11/2015|0803602200000891252016|29/07/2016||||||||||11,0844997521491|44,9601399784275|0
0803602200000165772014|17/01/2014|||0803602200000466892015|ACCETTATA DA PA|25/03/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000100008|27/01/2016|0803602200000767112016|30/08/2016||||||||||||11,1458499373403|44,8834854526111|0
||||0803602200000468642015|ACCETTATA DA PA|03/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15000680008|19/05/2015|0803602200000604162015|24/06/2015|0803602200000619352015|14/07/2015|0803602200000631352015|31/07/2015|0803602200000695302015|02/11/2015|0803602200000842872016|15/06/2016||||11,207072632549|44,9282121686779|0
0803602200000148072013|20/12/2013|||0803602200000468692015|ACCETTATA DA PA|23/03/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000242382014|10/04/2014|||0803602200000468792015|ACCETTATA DA PA|24/02/2015|MIRANDOLA|E2|DIRETTO|S|I85C15000970008|09/07/2015|0803602200000656702015|16/09/2015|0803602200000684992015|23/10/2015|0803602200000732822015|22/12/2015|0803602200000804492016|24/03/2016||||||11,0414867650082|44,873403237601|0
||||0803602200000468972015|ACCETTATA DA PA|16/02/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,1705901532701|44,9039155587777|0
0803602200000277372014|10/05/2014|||0803602200000469812015|ACCETTATA DA PA|03/04/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001030001|16/07/2015|0803602200000689632015|24/10/2015||||||||||||11,0120883711482|44,8737885578286|0
0803602200000164712014|18/01/2014|||0803602200000470302015|ACCETTATA DA PA|31/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001290008|24/09/2015|0803602200000725672015|22/12/2015|0803602200000780612016|12/03/2016|0803602200000832752016|09/05/2016|0803602200000871242016|02/07/2016||||||11,0120883711482|44,8737885578286|0
0803602200000277072014|09/05/2014|||0803602200000471022015|ACCETTATA DA PA|20/05/2015|MIRANDOLA|E2|DIRETTO|NO|I85C15001580008|18/11/2015|0803602200000770942016|17/02/2016||||||||||||11,0670143426616|44,8823525659653|0,5
0803602200000146092013|21/01/2014|||0803602200000471942015|ACCETTATA DA PA|28/03/2015|MIRANDOLA|E3|ORGANIZZATO|NO||||||||||||||||11,0674817287096|44,8885747812093|0,125
0803602200000194602014|05/02/2014|||0803602200000472312015|ACCETTATA DA PA|05/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000510001|16/03/2016|0803602200000821762016|19/04/2016||||||||||||11,2335670082895|44,9314245733502|0
0803602200000198242014|10/02/2014|||0803602200000472652015|ACCETTATA DA PA|02/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000380008|22/02/2016|0803602200000785582016|03/03/2016|0803602200000898982016|12/08/2016||||||||||11,0119518785531|44,8661555370069|0
0803602200000194792014|05/02/2014|||0803602200000472672015|ACCETTATA DA PA|05/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000490001|15/03/2016|0803602200000821592016|19/04/2016||||||||||||11,1636152479895|44,9217595252721|0
0803602200000170132014|20/01/2014|||0803602200000473872015|ACCETTATA DA PA|09/04/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001240008|14/09/2015|0803602200000810642016|05/04/2016|0803602200000899812016|11/08/2016||||||||||11,054499|44,8585017|999
||||0803602200000474202015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001480001|26/10/2015|0803602200000723512015|12/02/2016|0803602200000867732016|01/07/2016|0803602200000878882016|18/07/2016|0803602200000891652016|08/08/2016||||||11,0877206053116|44,9056941883054|0
||||0803602200000474682015|ACCETTATA DA PA|28/02/2015|MIRANDOLA|E2|ORGANIZZATO|NO|I85C15000910008|29/06/2015|0803602200000626952015|17/08/2015|0803602200000749362016|28/01/2016||||||||||11,0685480723644|44,8860664541652|0
0803602200000236582014|12/04/2014|||0803602200000475212015|ACCETTATA DA PA|04/06/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000190008|01/02/2016|0803602200000765752016|11/02/2016||||||||||||11,0266769739839|44,8861727365396|0
0803602200000211892014|26/03/2014|||0803602200000475442015|ACCETTATA DA PA|05/05/2015|MIRANDOLA|E2|DIRETTO|S|I85C16000230008|03/02/2016||||||||||||||11,0119518785531|44,8661555370069|0
0803602200000154452013|13/01/2014|||0803602200000475552015|ACCETTATA DA PA|12/05/2015|MIRANDOLA|E0|DIRETTO|S|I85C15001380008|06/10/2015|0803602200000798192016|18/03/2016||||||||||||11,0315551564632|44,871976971726|0
0803602200000257482014|08/04/2014|||0803602200000476082015|ACCETTATA DA PA|11/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000180008|01/02/2016|0803602200000759282016|08/02/2016|0803602200000796522016|17/03/2016|0803602200000836122016|09/05/2016|0803602200000856572016|21/06/2016||||||11,1636152479895|44,9217595252721|0
0803602200000203762014|31/03/2014|||0803602200000476562015|ACCETTATA DA PA|18/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001350008|05/10/2015|0803602200000844732016|04/06/2016|0803602200000876132016|15/07/2016||||||||||11,0610890663017|44,9238955404582|0
0803602200000209922014|31/03/2014|||0803602200000477162015|ACCETTATA DA PA|14/05/2015|MIRANDOLA|E2|DIRETTO|S|I85C16000390001|22/02/2016|||0803602200000873712016|11/07/2016||||||||||11,0464607|44,8665195|999
0803602200000200592014|12/02/2014|||0803602200000477282015|ACCETTATA DA PA|30/04/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000450008|14/03/2016||||||||||||||11,0881929230199|44,8868414310021|0
||||0803602200000477352015|ACCETTATA DA PA|23/05/2016|MIRANDOLA|E3|DIRETTO|S||||||||||||||||||
0803602200000191572014|04/02/2014|||0803602200000477782015|ACCETTATA DA PA|08/05/2015|MIRANDOLA|E2|DIRETTO|S|I85C15001410001|08/10/2015|0803602200000688432015|24/10/2015||||||||||||11,1636152479895|44,9217595252721|0
0803602200000170912014|21/01/2014|||0803602200000478322015|ACCETTATA DA PA|30/03/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001490008|27/10/2015|0803602200000842192016|18/05/2016||||||||||||11,0710398646126|44,927509703368|0
0803602200000183632014|04/02/2014|||0803602200000478592015|ACCETTATA DA PA|23/03/2015|MIRANDOLA|E1|DIRETTO|S|I85C15001730008|14/12/2015|0803602200000849692016|04/06/2016|0803602200000877912016|15/07/2016||||||||||11,1017902200331|44,9088502250124|0
0803602200000208802014|31/03/2014|||0803602200000479012015|ACCETTATA DA PA|23/07/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,0797877307104|44,900539388343|0
||||0803602200000479402015|ACCETTATA DA PA|16/07/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000530008|17/03/2016|0803602200000855912016|09/06/2016||||||||||||11,1705901532701|44,9039155587777|0,333
||||0803602200000480562015|ACCETTATA DA PA|31/03/2015|MIRANDOLA|E2|DIRETTO|S|I85C15001130008|19/08/2015|0803602200000668852015|26/09/2015|0803602200000855862016|11/06/2016||||||||||11,0540644362131|44,9066232334928|0
||||0803602200000480582015|ACCETTATA DA PA|29/06/2015|MIRANDOLA|E1|DIRETTO|NO||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000162142013|16/01/2014|||0803602200000480772015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000780008|30/05/2016||||||||||||||11,1352665249646|44,8966959289058|0
0803602200000161592013|15/01/2014|||0803602200000480892015|ACCETTATA DA PA|28/07/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001770008|21/12/2015|0803602200000749762016|29/02/2016|0803602200000797422016|18/03/2016|0803602200000805602016|25/03/2016|0803602200000828782016|02/05/2016||||||11,1654135679148|44,8741237575574|0
0803602200000256882014|08/04/2014|||0803602200000481182015|ACCETTATA DA PA|23/03/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,0651492370827|44,8930909533029|0,167
0803602200000224122014|03/04/2014|||0803602200000481352015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001740008|14/12/2015|0803602200000761982016|08/02/2016|0803602200000851742016|04/06/2016|0803602200000858542016|13/06/2016||||||||11,0670143426616|44,8823525659653|0,5
0803602200000184112014|29/01/2014|||0803602200000481992015|ACCETTATA DA PA|28/03/2015|MIRANDOLA|E2|DIRETTO|S|I85C15001270008|23/09/2015||||||||||||||11,109245278751|44,9212907100628|0
0803602200000223152014|07/04/2014|||0803602200000482092015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,0670143426616|44,8823525659653|0,5
0803602200000224292014|03/04/2014|||0803602200000482262015|ACCETTATA DA PA|05/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001520001|06/11/2015|0803602200000734202015|23/12/2015|0803602200000768702016|17/02/2016|0803602200000800962016|21/03/2016||||||||11,0508870480694|44,8746927912326|0
0803602200000234022014|03/04/2014|||0803602200000482502015|ACCETTATA DA PA|03/04/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000360001|19/02/2016|0803602200000815432016|09/04/2016|0803602200000869892016|29/06/2016|0803602200000877052016|12/07/2016||||||||11,0508870480694|44,8746927912326|0
0803602200000189772014|01/02/2014|||0803602200000482622015|ACCETTATA DA PA|30/04/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001300008|29/09/2015|||0803602200000728802015|19/12/2015|0803602200000734482015|23/12/2015|0803602200000843352016|04/06/2016||||||11,1838565671006|44,9244481789476|0
0803602200000191602014|20/02/2014|||0803602200000483472015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001080001|27/07/2015|||0803602200000664082015|22/09/2015|0803602200000690112015|24/10/2015|0803602200000740232016|11/01/2016||||||11,0492476420646|44,8677850017907|0
0803602200000206142014|21/02/2014|||0803602200000484032015|ACCETTATA DA PA|07/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15000900001|19/06/2015|||0803602200000707032015|16/11/2015|0803602200000740252016|11/01/2016|0803602200000809322016|01/04/2016||||||11,0857553940926|44,8910278342756|0,125
||||0803602200000487192015|ACCETTATA DA PA|24/04/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,1352665249646|44,8966959289058|0
||||0803602200000489782015|ACCETTATA DA PA|18/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001340008|05/10/2015|0803602200000844662016|04/06/2016|0803602200000875862016|15/07/2016||||||||||11,0610890663017|44,9238955404582|0
||||0803602200000489792015|ACCETTATA DA PA|27/03/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000160008|29/01/2016|0803602200000799102016|25/03/2016||||||||||||11,0462862|44,8661674|999
0803602200000201902014|18/02/2014|||0803602200000489882015|ACCETTATA DA PA|15/05/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,0844997521491|44,9601399784275|0
0803602200000193102014|05/02/2014|||0803602200000489992015|ACCETTATA DA PA|30/03/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001440008|12/10/2015|0803602200000716522015|28/11/2015|0803602200000834022016|07/05/2016||||||||||10,9985312803801|44,86739831864|0
0803602200000277022014|09/05/2014|||0803602200000491312015|ACCETTATA DA PA|21/05/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,0931098553006|44,8994176094903|0
||||0803602200000491622015|ACCETTATA DA PA|16/03/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,0717157725606|44,950645673511|0
0803602200000203572014|21/03/2014|||0803602200000492032015|ACCETTATA DA PA|20/03/2015|MIRANDOLA|E1|DIRETTO|NO|I85C15001390001|07/10/2015|0803602200000757982016|02/02/2016|0803602200000767542016|13/02/2016||||||||||11,0714446195852|44,9030494322877|0
||||0803602200000493342015|ACCETTATA DA PA|01/08/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000030001|18/01/2016||||||||||||||11,1352665249646|44,8966959289058|0
||||0803602200000493442015|ACCETTATA DA PA|18/03/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,1352665249646|44,8966959289058|0
||||0803602200000494332015|ACCETTATA DA PA|22/04/2015|MIRANDOLA|E0|DIRETTO|S|I85C16000840008|28/06/2016||||||||||||||11,0714446195852|44,9030494322877|0,833
0803602200000192172014|06/02/2014|||0803602200000494462015|ACCETTATA DA PA|24/04/2015|MIRANDOLA|E2|DIRETTO|NO|I85C15001720001|11/12/2015|0803602200000741062016|11/01/2016|0803602200000795872016|15/03/2016|0803602200000844342016|20/05/2016|0803602200000896422016|05/08/2016||||||11,0540644362131|44,9066232334928|0
0803602200000206992014|24/02/2014|||0803602200000494542015|ACCETTATA DA PA|09/04/2015|MIRANDOLA|E2|DIRETTO|NO|I85C16000620008|31/03/2016|||0803602200000894842016|04/08/2016||||||||||11,1126759|44,916573|999
0803602200000177382014|05/02/2014|||0803602200000494992015|ACCETTATA DA PA|12/05/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001090008|07/08/2015|0803602200000651452015|07/09/2015|0803602200000792052016|10/03/2016|0803602200000858202016|13/06/2016|0803602200000905372016|29/08/2016||||||11,0599821966273|44,8870506208917|0
||||0803602200000500122015|ACCETTATA DA PA|22/05/2015|MIRANDOLA|E1|DIRETTO|NO|I85C16000670008|06/04/2016|0803602200000851542016|04/06/2016||||||||||||11,06856350605|44,8892323739163|0,433
0803602200000188632014|31/01/2014|||0803602200000506112015|ACCETTATA DA PA|04/05/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,0685480723644|44,8860664541652|0
||||0803602200000509082015|ACCETTATA DA PA|14/04/2015|MIRANDOLA|E1|DIRETTO|NO|I85C15001050001|21/07/2015|0803602200000657342015|14/09/2015|0803602200000736512015|30/12/2015|0803602200000845652016|08/06/2016|0803602200000857502016|11/06/2016||||||11,207072632549|44,9282121686779|0
||||0803602200000510782015|ACCETTATA DA PA|07/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001110001|18/08/2015|0803602200000746762016|18/01/2016||||||||||||11,0413244464211|44,8880668566521|0
||||0803602200000510882015|ACCETTATA DA PA|26/06/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000290008|04/02/2016||||||||||||||11,0413244464211|44,8880668566521|0
0803602200000148392013|24/12/2013|||0803602200000516622015|ACCETTATA DA PA|24/04/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,0877206053116|44,9056941883054|0
0803602200000223212014|29/03/2014|||0803602200000517792015|ACCETTATA DA PA|30/04/2015|MIRANDOLA|E3|DIRETTO|NO|I85C15001540008|10/11/2015|||0803602200000728872015|19/12/2015|0803602200000734512015|23/12/2015||||||||11,1911042273185|44,9159324682597|0
||||0803602200000518252015|ACCETTATA DA PA|22/04/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,1994567409899|44,8990514068725|0
0803602200000221092014|26/03/2014|||0803602200000518732015|ACCETTATA DA PA|24/04/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000040008|18/01/2016||||||||||||||11,0119518785531|44,8661555370069|0
||||0803602200000524282015|ACCETTATA DA PA|15/05/2015|MIRANDOLA|E2|DIRETTO|NO|I85C16000410008|08/03/2016|0803602200000816922016|14/04/2016|0803602200000884612016|21/07/2016||||||||||11,0508870480694|44,8746927912326|0
0803602200000189222014|01/02/2014|0803602200000527252015|24/04/2015|0803602200000531402015|ACCETTATA DA PA|06/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C15001680008|02/12/2015|0803602200000833822016|07/05/2016||||||||||||11,0714446195852|44,9030494322877|0
||||0803602200000531822015|ACCETTATA DA PA|08/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000340008|15/02/2016|0803602200000801912016|05/04/2016||||||||||||11,0670143426616|44,8823525659653|0,5
0803602200000179412014|27/01/2014|0803602200000524782015|24/04/2015|0803602200000531942015|ACCETTATA DA PA|07/05/2015|MIRANDOLA|E2|DIRETTO|NO|I85C16000310008|09/02/2016|0803602200000779432016|25/02/2016||||||||||||10,9985312803801|44,86739831864|0
0803602200000204632014|19/02/2014|0803602200000530962015|30/04/2015|0803602200000537672015|ACCETTATA DA PA|14/05/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000770008|30/05/2016||||||||||||||11,1654135679148|44,8741237575574|0
0803602200000272672014|24/04/2014|0803602200000525622015|04/05/2015|0803602200000544002015|ACCETTATA DA PA|01/07/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000211702014|28/02/2014|||0803602200000556792015|ACCETTATA DA PA|21/05/2015|MIRANDOLA|E3|DIRETTO|S|I85C16000520001|17/03/2016|0803602200000812242016|06/04/2016||||||||||||11,0630627129064|44,8904065601193|1,5
0803602200000190682014|04/02/2014|0803602200000540612015|06/05/2015|0803602200000559802015|ACCETTATA DA PA|21/05/2015|MIRANDOLA|E1|DIRETTO|NO||||||||||||||||11,0264181911974|44,8638705648705|0
||||0803602200000560672015|ACCETTATA DA PA|04/06/2015|MIRANDOLA|E1|DIRETTO|S||||||||||||||||11,1636152479895|44,9217595252721|0,667
0803602200000182382014|28/01/2014|0803602200000520462015|30/04/2015|0803602200000574932015|ACCETTATA DA PA|29/05/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000000008|13/01/2016|0803602200000802012016|22/03/2016||||||||||||11,0658547978815|44,8904252009886|0,333
0803602200000271672014|22/04/2014|0803602200000556182015|18/05/2015|0803602200000580182015|ACCETTATA DA PA|04/06/2015|MIRANDOLA|E1|ORGANIZZATO|NO||||||||||||||||11,0673575725612|44,8852022874097|0
0803602200000214782014|12/03/2014|0803602200000564872015|21/05/2015|0803602200000582932015|ACCETTATA DA PA|15/06/2015|MIRANDOLA|E3|DIRETTO|NO||||||||||||||||11,1126654|44,9188376|999
0803602200000211752014|01/03/2014|0803602200000539562015|09/05/2015|0803602200000583952015|ACCETTATA DA PA|01/08/2015|MIRANDOLA|E1|DIRETTO|NO|I85C16000130008|29/01/2016||||||||||||||11,0721876|44,894306|999
0803602200000194192014|15/02/2014|0803602200000544432015|14/05/2015|0803602200000584552015|ACCETTATA DA PA|29/06/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,1636152479895|44,9217595252721|0
0803602200000176842014|24/01/2014|0803602200000569372015|25/05/2015|0803602200000584872015|ACCETTATA DA PA|15/06/2015|MIRANDOLA|E3|DIRETTO|NO|I85C16000680008|26/04/2016||||||||||||||11,1352665249646|44,8966959289058|0
||||0803602200000585012015|ACCETTATA DA PA|29/05/2015|MIRANDOLA|E3|DIRETTO|S||||||||||||||||11,0540644362131|44,9066232334928|0
0803602200000179952014|27/01/2014|0803602200000535662015|05/05/2015|0803602200000585482015|ACCETTATA DA PA|11/08/2015|MIRANDOLA|E2|DIRETTO|NO|I85C15001590008|18/11/2015|0803602200000750462016|25/01/2016|0803602200000761002016|13/02/2016||||||||||11,0640500586865|44,8879103933854|0,125
0803602200000210452014|27/02/2014|0803602200000529282015|11/05/2015|0803602200000585532015|ACCETTATA DA PA|16/03/2016|MIRANDOLA|E2|DIRETTO|NO||||||||||||||||||
||||0803602200000586402015|ACCETTATA DA PA|05/06/2015|MIRANDOLA|E1|DIRETTO|S|I85C15001570008|18/11/2015||||||||||||||11,1636152479895|44,9217595252721|0,667
